point,t1,t2,aud,cad,chf,eur,gbp,jpy,nzd,sek,usd
9y8y,9,17,4.788979079189908,4.043783714924004,1.4535220804912332,2.7594354961994108,3.9340130952912986,1.7338222438888249,4.957801810977515,2.8156140173802866,3.933887200227165
9y9y,9,18,4.7661256214013665,4.03176090768707,1.4467069122424554,2.7255769641279644,3.9305670515185325,1.7621185614265722,4.968028809441909,2.7876675300529707,3.9206948055624053
9y10y,9,19,4.738426461515257,4.012353929158328,1.4393659844822766,2.6894747917780535,3.9253507937090317,1.7852853191284663,4.9771876026406705,2.756660464825626,3.903344879667231
9y11y,9,20,4.706325923085263,3.986839703590768,1.4309636465500117,2.652717552026225,3.9193084314362263,1.8022201670707265,4.985716646020275,2.7240679252576605,3.8823265447373108
9y12y,9,21,4.670419563267565,3.9563169253432027,1.4211976372880504,2.6165208141699923,3.913056708768898,1.812370544424843,4.993810447462376,2.691046392126818,3.8581516654025783
9y13y,9,22,4.6320359457860905,3.9221673478165817,1.410258013166844,2.581319861775291,3.9064736267614877,1.8168905991988296,5.000972859944159,2.658225377424934,3.831840169949004
9y14y,9,23,4.592564967845738,3.8857033587922376,1.398427853309285,2.5474012823038374,3.899306597551925,1.8171535747604373,5.0066102197664835,2.6261077265894843,3.804422118529928
9y15y,9,24,4.553289156859776,3.8481002800417414,1.3859713911436136,2.5150803327447315,3.891340577077608,1.8143612037087258,5.010189226085105,2.5951886359121445,3.776819823223799
9y16y,9,25,4.515417342011386,3.8104394095932124,1.373139919634021,2.4846920392994734,3.882386321132321,1.8095973481291998,5.011218064910086,2.5659580801370683,3.749881577085326
9y17y,9,26,4.479834732921343,3.7735537896977354,1.360153628394413,2.4564394865418175,3.8723573605847537,1.8037737424048215,5.009447888081616,2.538740181171221,3.724224650672299
9y18y,9,27,4.446344026816355,3.7375283687833742,1.3471415735233028,2.4299744686819538,3.8615056715670115,1.7973999329362969,5.005472878205324,2.513232547411016,3.699740811200394
9y19y,9,28,4.414548499337199,3.702297642382906,1.3342140814765124,2.4048637966371986,3.8501463717288784,1.790885147201321,5.000037712596179,2.4890282690772767,3.6761809856195997
