"point","aud","cad","chf","eur","gbp","jpy","nzd","sek","usd"
"11y07y",4.20824843632161,3.75507512021003,1.92678011812107,2.34733475083214,2.88600149582715,1.49075833231943,4.35070818827035,2.30198367101016,3.52697024465266
"12y07y",4.10361015716077,3.74356951988491,1.86701558709289,2.20277107202302,2.85946158702463,1.54982280405107,4.35094854321355,2.25941645400169,3.48560910579672
"13y07y",3.97638580262176,3.69585749255945,1.79838257045825,2.05554002518638,2.83863754465297,1.59750315110404,4.34194354302683,2.21786580467804,3.42757609968384
"14y07y",3.83508128773402,3.61531658863755,1.72749150488261,1.91578795196396,2.82016850711551,1.63211894882431,4.32838817891677,2.17748539083313,3.35530778830401
"15y07y",3.68913430979623,3.51049402560288,1.65956849113209,1.78996279192718,2.80097417618723,1.65369424112017,4.31539153970633,2.13840162309639,3.27342702077729
"16y07y",3.54811499761156,3.39202752845882,1.59900908505709,1.68254540708983,2.77824526260029,1.66307971447181,4.30801801403791,2.10073115923004,3.1874222663584
"17y07y",3.4167149195466,3.26645836098234,1.5467521686815,1.59299714510134,2.75161854704292,1.66208971202918,4.3074262197047,2.06463372251068,3.10071468281919
"18y07y",3.29795834102519,3.13964601088897,1.50222086519776,1.5182994164556,2.72169073356864,1.65317563851081,4.31338420734722,2.03028067942592,3.01631148955078
"19y07y",3.19459952835845,3.0180178940619,1.46427676310403,1.45430919141087,2.68933096763296,1.63918227946256,4.32530501838731,1.99784238615109,2.9374291843586
"20y07y",3.1093719654382,2.908052856658,1.43173434168525,1.39678645695865,2.65543174161698,1.62298640563158,4.34224663360176,1.96748914158048,2.86730295254364
"21y07y",3.04510674681353,2.81603551237705,1.40360588518094,1.34188267945745,2.62079024839914,1.60732441390653,4.36322260828239,1.93939163950566,2.80909585656742
"22y07y",3.00569210554181,2.7460659005591,1.38108254741448,1.29009941466016,2.5851498464537,1.5934010592328,4.38825242507285,1.91372464462331,2.76516501429972
"23y07y",2.99536254311972,2.70153196941726,1.3660681787499,1.24336208560158,2.54790913434454,1.58192069361997,4.41763658573358,1.89066426587206,2.73760441718395
"01y08y",4.0319389020394,3.23250483252102,1.64610109218287,2.60175023107033,3.26592719290592,0.609058985328152,4.17425673201323,2.67543618584506,3.36841092252443
"02y08y",4.0829359492535,3.17189290802904,1.72703217627134,2.58858206795232,3.10761459703098,0.718445302249488,4.08676871032287,2.59129875883174,3.28756403533581
"03y08y",4.17096292741696,3.21153220353224,1.79693543978165,2.61613243834105,3.02606060244464,0.825905971124682,4.09371814257808,2.54438314660013,3.3217708676196
"04y08y",4.25643797631455,3.30713819878848,1.86165861702338,2.64951454401517,2.97276490749212,0.936783920137495,4.13540908553749,2.52282759650871,3.37493208460014
"05y08y",4.3155662316835,3.42245315035894,1.91506730308473,2.67098827052418,2.93870487310788,1.04306724593644,4.18782201316833,2.50729462720942,3.42843873698753
"06y08y",4.34516836077991,3.51421598952783,1.95548864092721,2.67543144241403,2.91840497840873,1.13689333789093,4.23066187512241,2.48068206388181,3.47041958835202
"07y08y",4.35318543657088,3.58770779692136,1.97639939076772,2.65493993093636,2.91649164461144,1.22094062408518,4.26592311839374,2.46228314792853,3.50868576675232
