point,t1,t2,aud,cad,chf,eur,gbp,jpy,nzd,sek,usd
7y18y,7,25,4.419715249790674,3.935546221286164,1.7662292577892087,2.769224797965244,3.8815128483548476,1.6980461337917654,5.065739737475767,2.817542144901262,3.582476539051772
7y19y,7,26,4.380948583913007,3.8992698549083613,1.7573395393738855,2.7396727572915824,3.870849259779275,1.6917764117955374,5.079834331039596,2.7902270683440524,3.55682295099794
7y20y,7,27,4.3446549492206925,3.859501534060998,1.7483843042387834,2.7115159332072563,3.859655005439689,1.684974849324294,5.0917524326470485,2.762071242600263,3.532382137452276
7y21y,7,28,4.310298991816921,3.817326923724953,1.7394220476327473,2.6844137375410946,3.848018287151854,1.6779840850585714,5.102107013481673,2.733335610781865,3.5088526660959345
7y22y,7,29,4.277399200403006,3.7737752383263072,1.7305123743093846,2.658053745509036,3.836014274436216,1.6711480157600975,5.111471596902172,2.704267417066617,3.4859573013782645
7y23y,7,30,4.245516191833971,3.7298317063353355,1.721715759684161,2.6321455579660094,3.8237079387511885,1.664811530826344,5.120388834521708,2.6751031977865045,3.4634377382944455
8y1y,8,9,4.755362943770037,4.232426388575167,1.7483366949515664,3.047672176971942,3.8452299336175964,1.3499505319401777,4.640486850842071,2.9697784062906187,3.6821535486311174
8y2y,8,10,4.757272494689572,4.083040019770527,1.7899731787099935,3.079177697826132,3.8854785970539667,1.4035798478899753,4.680017181107552,3.082643521278027,3.694528264565829
8y3y,8,11,4.7659857227955795,4.030475070430941,1.816435982236884,3.1045788799033844,3.909889390544395,1.4503142082506721,4.71554678330262,3.130635003869809,3.7130916689729974
8y4y,8,12,4.774751460760788,4.0490176256432715,1.831666245924441,3.1232712255704937,3.9263157197274934,1.4924237023976124,4.748769902066294,3.1392580820902927,3.734279445971269
8y5y,8,13,4.77930571197419,4.089228204925924,1.8408656222596427,3.133917163612539,3.939272279699103,1.5313714098876796,4.781572274758156,3.1306799114884174,3.7540475089793643
8y6y,8,14,4.777751446239387,4.130147530143968,1.84556718670354,3.134493096139066,3.94906312324931,1.5680305838286552,4.8140747475839545,3.1126151315929786,3.769549379364294
8y7y,8,15,4.768867733122384,4.1589582002972945,1.8462558092299222,3.1227789844388716,3.954789161713622,1.6031055236408236,4.845894037058208,3.088649138078269,3.778280911273356
8y8y,8,16,4.752078497612185,4.168664195268392,1.8432550104065673,3.097820952577209,3.9557109194871107,1.636794196300574,4.876614238726553,3.060876899282788,3.77864749180052
8y9y,8,17,4.728312166540163,4.163462104810938,1.8375376447473477,3.063398925760015,3.95306058648211,1.6676929079234122,4.906291282904381,3.0309114375132324,3.7718889432512595
8y10y,8,18,4.6985835691883,4.148439941382627,1.8300071506220774,3.0233808925041203,3.9480181344451535,1.6943507450347937,4.934951276314566,3.000026373143196,3.7593342781537773
8y11y,8,19,4.663705452455435,4.1274116741491245,1.8213816235087803,2.9808303580837845,3.941346373527907,1.7155728798911993,4.962504614460587,2.9692734079154963,3.7418640311160516
8y12y,8,20,4.624372688252288,4.10344858853902,1.8122710746517718,2.938342240557636,3.933564773232708,1.730313773480779,4.988794222829438,2.939574877179438,3.7200971091171104
8y13y,8,21,4.581391132509147,4.078590447462409,1.803122139784152,2.8978205880795547,3.9250138230090172,1.7380570378201226,5.013613404815377,2.911505877201991,3.6946662119026965
8y14y,8,22,4.5362141947053205,4.052408877641738,1.7939722454467535,2.8594598314766873,3.9158271569458205,1.739999290976985,5.036698075137969,2.8845777798084704,3.666761766620235
8y15y,8,23,4.4903561781476125,4.023992220737223,1.7847819363368052,2.8231292423501544,3.906059595384083,1.7375937611054573,5.0577623408964225,2.8581339611978542,3.6375926827977274
8y16y,8,24,4.445238546881478,3.992518994115539,1.7755301271034258,2.788770798005505,3.8957332556449167,1.732148465315562,5.07651129910035,2.8315990433686196,3.6082521705556663
8y17y,8,25,4.402217375611483,3.957231185667503,1.7662087005990084,2.7563778167055237,3.884847164298086,1.7248689968922724,5.092643688504958,2.8044549735729754,3.57975184151509
8y18y,8,26,4.36226911019501,3.9177347453586377,1.7568262510045118,2.7258977171755316,3.8734059143603576,1.716760797946225,5.106026651098488,2.7763494578363814,3.5528244262103055
8y19y,8,27,4.3250484143987835,3.8749015186535027,1.7474267028817398,2.696983957092876,3.8614879279723153,1.7082862908106695,5.117193478050603,2.7474421470801644,3.527307702730007
8y20y,8,28,4.28995498586592,3.829848178571031,1.7380642135132538,2.6692532504491244,3.8491777276434567,1.6997804162573418,5.126793735656782,2.718001188446852,3.502855479541963
8y21y,8,29,4.256457299906152,3.783626353160732,1.7287949287992304,2.642359948658014,3.836546883822712,1.6915808993161423,5.135428693422298,2.688279005618259,3.479155439673641
8y22y,8,30,4.224076968242928,3.737237609950423,1.7196765337596849,2.6159874706289874,3.823656959725344,1.68402762490558,5.143662301091807,2.658515885982158,3.4559214356180408
9y1y,9,10,4.759182045609114,3.933653650965873,1.8316096624684215,3.110683218680319,3.9257272604903424,1.4572091638397722,4.719547511373031,3.195508636265444,3.706902980500517
9y2y,9,11,4.771297112308354,3.929499411358825,1.8504856258795408,3.1330322313690964,3.9422191190077878,1.5004960464059218,4.753076749532896,3.2110633026594027,3.7285607291439358
9y3y,9,12,4.7812142997577025,3.987881371332639,1.8594427629154013,3.1484709084366758,3.95334431509746,1.5399147592167575,4.784864252474371,3.1957513073568524,3.7516547450846436
9y4y,9,13,4.785291404025224,4.053428659013609,1.8639978540866644,3.1554784102726843,3.9627828662194773,1.576726629374556,4.816843630737181,3.1709052877878703,3.7720209990664264
9y5y,9,14,4.782229146733256,4.1096917584577275,1.8650132850539354,3.1518572799724884,3.969829761175653,1.611646594206347,4.848792326932332,3.1411824766534493,3.787028545510928
9y6y,9,15,4.771118531347772,4.146713502250983,1.862575661609652,3.135296785683359,3.9730490330629595,1.6452980222575995,4.880128568094233,3.1084609267095464,3.794302138380396
9y7y,9,16,4.751609291018206,4.159555310510281,1.85681476975728,3.1049850633779608,3.971493917468468,1.6777718626377742,4.910346722710052,3.0738909697102446,3.7924323408247194
9y8y,9,17,4.724930819386429,4.154841569340408,1.8486877634718204,3.065364769358523,3.9665394180901736,1.7074107049213176,4.939516836912171,3.0385530664160605,3.7831058675787768
9y9y,9,18,4.692274749790329,4.139108113916788,1.8390816456965804,3.020681860896583,3.959439045648215,1.7326174353786397,4.96766954581151,3.00338725834904,3.767909914767405
9y10y,9,19,4.654539703323975,4.116910202706521,1.8286861163645016,2.9741461761949686,3.9509580175189365,1.7521351146863005,4.99470639082244,2.969222908077985,3.747835079364544
9y11y,9,20,4.612464483205221,4.091723333990279,1.8180832909881544,2.9284031554290633,3.9415952131977177,1.764892249984469,5.020458529373745,2.936829101805694,3.7235465237067444
