point,t1,t2,aud,cad,chf,eur,gbp,jpy,nzd,sek,usd
13y8y,13,21,4.390899136507191,4.033128797059474,1.7856494351763867,2.7561323509737043,3.8781313616432715,1.8626037540426201,5.14884443065766,2.7538985966332405,3.623101447720732
13y9y,13,22,4.33470538886004,3.9853003019998443,1.772517045417003,2.713132763676932,3.8652077534864993,1.8510196926881342,5.166494178935111,2.7159525044490413,3.5837740118573698
13y10y,13,23,4.279836024063615,3.936704058010771,1.7599088331508965,2.6738062402021088,3.852412242154303,1.8355135639674904,5.1808636397114824,2.680618876916587,3.544986376569105
13y11y,13,24,4.227845539546104,3.8885460994505383,1.7478441816995365,2.637780323970014,3.839475511383497,1.8179129454601286,5.192364656798568,2.648264132972461,3.5078715347712084
13y12y,13,25,4.18015462961756,3.841899931257392,1.736382334995321,2.604895421047519,3.826174509236002,1.7997353827190459,5.201265638536911,2.6192888845600772,3.4734373100407465
13y13y,13,26,4.137633126002757,3.797513461917924,1.7255673630339166,2.5749689018648474,3.8123718919566745,1.782122884929042,5.207864770137351,2.593850942917022,3.4423014065574327
13y14y,13,27,4.099357115701528,3.75517492501824,1.7153116052330677,2.547330013185762,3.798161277480896,1.7654083960767513,5.212841935410856,2.571141478061351,3.4138687899229594
13y15y,13,28,4.064206320336599,3.7145536154177594,1.705524290091542,2.5213110300109904,3.7836681666436016,1.7497799591331298,5.216879589965657,2.5502699617074778,3.387403821887452
13y16y,13,29,4.031276898345396,3.675420240548146,1.696142290907863,2.496361808828474,3.768997050888514,1.7354646665082636,5.220573411805472,2.530487563790476,3.3623090380404896
13y17y,13,30,3.9998177740884002,3.6376171058254867,1.687121995719151,2.4720151845678986,3.754237595379687,1.7227171853116268,5.224457822888077,2.5111454649445,3.3380845001088733
14y1y,14,15,4.647270405823041,4.236909631649605,1.86088098059406,3.043177712794016,3.957098539181658,1.8075345613724636,5.0004368045325025,2.9753524698966207,3.7990415342805943
14y2y,14,16,4.606746119968113,4.212610813282853,1.8472516398244494,2.9831298361717256,3.9416375305842757,1.8376801931687052,5.037973343668044,2.9320318782679546,3.773469221992771
14y3y,14,17,4.561301934628171,4.180118591894295,1.8322496218073554,2.92096514435011,3.9251087347903897,1.8621714071472526,5.07372663340152,2.886637249664556,3.743294706398893
14y4y,14,18,4.511949970490826,4.1425954938579785,1.8168736072598206,2.860231095006432,3.908892963033965,1.8794067855387464,5.1066540562824025,2.8412343790709,3.710031646768704
14y5y,14,19,4.459257959115853,4.100845041433046,1.8016240046849215,2.802822053083328,3.8933986452109623,1.8884425712708182,5.13591350794491,2.7967995866806152,3.674096713364859
14y6y,14,20,4.403719580070133,4.055277445932472,1.7869182354650859,2.7503580308401956,3.8788721892550075,1.8884444296622658,5.160696478058325,2.754127832910375,3.6357237252070926
14y7y,14,21,4.34615417948321,4.006486334565656,1.7730314796274718,2.703773004151091,3.8653660009122017,1.8794501736081362,5.180591083126461,2.7138444022001806,3.5954010477518263
14y8y,14,22,4.288529333008161,3.9560095854352992,1.759834785591779,2.6619433867950475,3.8524226118272185,1.8643123021386492,5.196478718379993,2.6761618227970896,3.554620232401658
14y9y,14,23,4.232694044995676,3.9052682828435006,1.7472348008322411,2.623934958143233,3.8396259483091417,1.845606313621212,5.209113170415419,2.641323423500134,3.514762168687554
14y10y,14,24,4.180218709933209,3.8554381059439717,1.7352310874676102,2.589293578493816,3.8266741738457726,1.8252363582977424,5.218939336140819,2.6096627505032415,3.4769582634980223
14y11y,14,25,4.132521974521423,3.8075611945975,1.7238738996295502,2.5578270248943835,3.8133277476428424,1.804740525049505,5.2262336180969875,2.581562605186934,3.442203952089626
14y12y,14,26,4.090426400196732,3.7623374142014008,1.7132000496185091,2.52932899545925,3.799445475723001,1.7852432239161293,5.2313020123674585,2.5571486916880533,3.4110761698119623
